,Unnamed: 0,palabra,tamanyo,threshold,distancia,trie,tiempo,media_trie-distancia,mediana_trie-distancia
309,309,ancho,10000,7,d,Yes,1.058498646000004,1.1700539694285776,1.2095163469999974
310,310,ancho,10000,1,l,Yes,0.1677905210000005,0.17936852928571967,0.1776227980000158
311,311,ancho,10000,2,l,Yes,0.180710275999985,0.18556996228570885,0.180710275999985
312,312,ancho,10000,4,l,Yes,0.2692674020000254,0.24725076800000728,0.2607983089999948
313,313,ancho,10000,5,l,Yes,0.293897644999987,0.28910366614285493,0.293897644999987
314,314,ancho,10000,7,l,Yes,0.3145025350000026,0.3453729591428595,0.3476149220000053
315,315,ancho,10000,1,i,No,0.440300193000013,0.5059537211428579,0.4259489920000021
316,316,ancho,10000,2,i,No,0.4391088099999933,0.5828058890000057,0.488705147999994
317,317,ancho,10000,4,i,No,0.4374713219999933,0.6314793561428595,0.5192221170000266
318,318,ancho,10000,5,i,No,0.441836066999997,0.6348939708571345,0.5322716739999578
319,319,ancho,10000,7,i,No,0.4423824520000039,0.6485954718571367,0.5297924039999771
320,320,ancho,10000,1,d,No,0.4584916860000021,0.5163948492857163,0.4264480390000074
321,321,ancho,10000,2,d,No,0.4390872840000099,0.580773602571435,0.4947436229999908
322,322,ancho,10000,4,d,No,0.4447291209999946,0.6307063001428642,0.5252478140000107
323,323,ancho,10000,5,d,No,0.4351548079999929,0.6239252342857081,0.5284797869999807
324,324,ancho,10000,7,d,No,0.441340609000008,0.6380275868571503,0.5304936300000236
325,325,ancho,10000,1,l,No,0.427519774000018,0.49554000957142363,0.425113897000017
326,326,ancho,10000,2,l,No,0.4344700830000079,0.5827349535714299,0.4919475749999975
327,327,ancho,10000,4,l,No,0.4364529679999975,0.6346140048571384,0.527122401999975
328,328,ancho,10000,5,l,No,0.429468694999997,0.6194372964285709,0.5271481899999912
329,329,ancho,10000,7,l,No,0.4325916450000022,0.6249117391428598,0.5321732229999725
330,330,ancho,35000,1,i,Yes,0.3832286080000244,0.4198414720000026,0.4054873329999964
331,331,ancho,35000,2,i,Yes,0.5085403059999862,0.5123279539999993,0.4518028710000124
332,332,ancho,35000,4,i,Yes,2.0228205699999933,1.4168576511428579,1.4631460990000278
333,333,ancho,35000,5,i,Yes,2.490982109000015,2.076390308142863,2.490982109000015
334,334,ancho,35000,7,i,Yes,2.7649650929999723,2.9933966324285715,3.0825691250000062
335,335,ancho,35000,1,d,Yes,0.3985836869999843,0.4224941288571295,0.4049072369999749
336,336,ancho,35000,2,d,Yes,0.4942179349999946,0.491010060714287,0.4546453959999894
337,337,ancho,35000,4,d,Yes,1.7866159900000014,1.2803274162857068,1.312394143999995
338,338,ancho,35000,5,d,Yes,2.1484542050000077,1.8289289991428497,2.1484542050000077
339,339,ancho,35000,7,d,Yes,2.3733898499999952,2.6556222078571508,2.7177673220000003
340,340,ancho,35000,1,l,Yes,0.3803877499999828,0.4433995638571458,0.4123459489999845
341,341,ancho,35000,2,l,Yes,0.4009554869999761,0.4333992914285706,0.4096239880000212
342,342,ancho,35000,4,l,Yes,0.6221494339999936,0.6004009944285664,0.5569837919999827
343,343,ancho,35000,5,l,Yes,0.6667645729999947,0.7082737512857104,0.7078371430000061
344,344,ancho,35000,7,l,Yes,0.709411584999998,0.8613747442857098,0.8790479899999895
345,345,ancho,35000,1,i,No,0.9765596089999916,1.2876178195714314,1.102943504999999
346,346,ancho,35000,2,i,No,0.989700021999994,1.3991469937142986,1.1737780440000165
347,347,ancho,35000,4,i,No,0.9819677090000029,1.4589868255714364,1.2439371769999923
348,348,ancho,35000,5,i,No,0.9732985649999932,1.43326215171428,1.1754543229999967
349,349,ancho,35000,7,i,No,0.9864258810000024,1.4962867612857178,1.226543595999999
350,350,ancho,35000,1,d,No,1.0005420479999998,1.2142586091428496,1.0005420479999998
351,351,ancho,35000,2,d,No,1.008659487000017,1.3365794704285747,1.1621159860000034
352,352,ancho,35000,4,d,No,0.9792119699999944,1.394241384857141,1.175630167999998
353,353,ancho,35000,5,d,No,0.9935723170000016,1.3934614190000028,1.1785114990000238
354,354,ancho,35000,7,d,No,1.0048602420000066,1.3955472245714264,1.2584566780000015
355,355,ancho,35000,1,l,No,0.9926454219999812,1.1933287010000027,0.9926454219999812
356,356,ancho,35000,2,l,No,1.024878670000021,1.326110941857144,1.182117204000008
357,357,ancho,35000,4,l,No,1.0067745839999986,1.375615321428569,1.1861220050000156
358,358,ancho,35000,5,l,No,1.0016692730000043,1.3870824007142843,1.1802415390000078
359,359,ancho,35000,7,l,No,1.0084473199999875,1.3823574504285818,1.1787221800000225
360,360,savaedra,2500,1,i,Yes,0.0432768800000076,0.04691548528570623,0.0455435519999696
361,361,savaedra,2500,2,i,Yes,0.0548465460000215,0.05709684085714527,0.0548465460000215
362,362,savaedra,2500,4,i,Yes,0.2454168470000013,0.16203181699999905,0.1814783129999999
363,363,savaedra,2500,5,i,Yes,0.3632678000000169,0.2360728418571448,0.2672445250000237
364,364,savaedra,2500,7,i,Yes,0.4447876570000062,0.3285209667142882,0.3426818399999973
365,365,savaedra,2500,1,d,Yes,0.0446773980000045,0.04928159657143576,0.0449865780000209
366,366,savaedra,2500,2,d,Yes,0.0522913019999862,0.05656268042857154,0.0542635560000093
367,367,savaedra,2500,4,d,Yes,0.2082125019999807,0.14543922485713828,0.1647422510000002
368,368,savaedra,2500,5,d,Yes,0.3129212690000145,0.2068075802857216,0.2337970100000177
369,369,savaedra,2500,7,d,Yes,0.3878690570000174,0.29795511571428845,0.3058405790000051
370,370,savaedra,2500,1,l,Yes,0.0446415800000181,0.049144528142858544,0.0452049009999768
371,371,savaedra,2500,2,l,Yes,0.0453123169999969,0.05049899814285539,0.0453123169999969
372,372,savaedra,2500,4,l,Yes,0.0742882330000043,0.06666967071428963,0.0657183129999996
373,373,savaedra,2500,5,l,Yes,0.0917229199999951,0.07583461399999906,0.0752121149999993
374,374,savaedra,2500,7,l,Yes,0.1005550260000234,0.0884801364285814,0.0867200220000086
375,375,savaedra,2500,1,i,No,0.0690920819999973,0.09780499328572279,0.1058217490000288
376,376,savaedra,2500,2,i,No,0.1363795030000005,0.12324766771428787,0.1143539960000055
377,377,savaedra,2500,4,i,No,0.1821386099999813,0.1564911132857109,0.1470974649999945
378,378,savaedra,2500,5,i,No,0.1786478839999858,0.16575041271427887,0.1460404950000011
379,379,savaedra,2500,7,i,No,0.1807040820000054,0.16207079814285685,0.135351925000009
380,380,savaedra,2500,1,d,No,0.0676120450000041,0.09535192114286073,0.0978587399999995
381,381,savaedra,2500,2,d,No,0.1335843160000251,0.12861248514286527,0.1335843160000251
382,382,savaedra,2500,4,d,No,0.1824910619999968,0.15708680542857395,0.1673525969999971
383,383,savaedra,2500,5,d,No,0.180871513999989,0.16163924185714312,0.1337797969999883
384,384,savaedra,2500,7,d,No,0.180040517000009,0.1621737037142877,0.1350942380000219
385,385,savaedra,2500,1,l,No,0.0689766240000153,0.09597011199999954,0.1008199760000039
386,386,savaedra,2500,2,l,No,0.1336939050000012,0.12687865699999565,0.1156363319999798
387,387,savaedra,2500,4,l,No,0.1794485189999761,0.1552885855714284,0.1601828229999995
388,388,savaedra,2500,5,l,No,0.1796864579999919,0.1656054675714216,0.1518098090000066
389,389,savaedra,2500,7,l,No,0.1801968499999873,0.16741574542856982,0.1554182439999962
390,390,savaedra,10000,1,i,Yes,0.170035912000003,0.1892096510000019,0.1768892370000117
391,391,savaedra,10000,2,i,Yes,0.193874792999992,0.23142021428570445,0.201196264999993
392,392,savaedra,10000,4,i,Yes,0.7285847450000063,0.6166996132857223,0.7015106599999994
393,393,savaedra,10000,5,i,Yes,1.2931419200000107,0.9167993662857146,1.0645061250000083
394,394,savaedra,10000,7,i,Yes,1.792784533999992,1.3483657477142776,1.3871027180000013
395,395,savaedra,10000,1,d,Yes,0.1704890240000054,0.18433537057142776,0.1779641630000128
396,396,savaedra,10000,2,d,Yes,0.1975566789999732,0.21609823114285498,0.2012405269999959
397,397,savaedra,10000,4,d,Yes,0.6521636250000142,0.5414615512857102,0.625845055000001
398,398,savaedra,10000,5,d,Yes,1.100901069999992,0.7995529664285778,0.9225533700000028
399,399,savaedra,10000,7,d,Yes,1.5242204900000047,1.1700539694285776,1.2095163469999974
400,400,savaedra,10000,1,l,Yes,0.1675941629999897,0.17936852928571967,0.1776227980000158
401,401,savaedra,10000,2,l,Yes,0.1737502269999993,0.18556996228570885,0.180710275999985
402,402,savaedra,10000,4,l,Yes,0.2607983089999948,0.24725076800000728,0.2607983089999948
403,403,savaedra,10000,5,l,Yes,0.3355555309999829,0.28910366614285493,0.293897644999987
404,404,savaedra,10000,7,l,Yes,0.4018756739999958,0.3453729591428595,0.3476149220000053
405,405,savaedra,10000,1,i,No,0.4259489920000021,0.5059537211428579,0.4259489920000021
406,406,savaedra,10000,2,i,No,0.5938396600000146,0.5828058890000057,0.488705147999994
407,407,savaedra,10000,4,i,No,0.6894634420000045,0.6314793561428595,0.5192221170000266
408,408,savaedra,10000,5,i,No,0.6883639739999978,0.6348939708571345,0.5322716739999578
409,409,savaedra,10000,7,i,No,0.6951130520000106,0.6485954718571367,0.5297924039999771
410,410,savaedra,10000,1,d,No,0.4264480390000074,0.5163948492857163,0.4264480390000074
411,411,savaedra,10000,2,d,No,0.6003606860000161,0.580773602571435,0.4947436229999908
412,412,savaedra,10000,4,d,No,0.6906672420000177,0.6307063001428642,0.5252478140000107
413,413,savaedra,10000,5,d,No,0.6796310660000131,0.6239252342857081,0.5284797869999807
414,414,savaedra,10000,7,d,No,0.6857742930000086,0.6380275868571503,0.5304936300000236
415,415,savaedra,10000,1,l,No,0.425113897000017,0.49554000957142363,0.425113897000017
416,416,savaedra,10000,2,l,No,0.595623154000009,0.5827349535714299,0.4919475749999975
417,417,savaedra,10000,4,l,No,0.6803250739999953,0.6346140048571384,0.527122401999975
418,418,savaedra,10000,5,l,No,0.6858941460000096,0.6194372964285709,0.5271481899999912
419,419,savaedra,10000,7,l,No,0.6851101440000207,0.6249117391428598,0.5321732229999725
420,420,savaedra,35000,1,i,Yes,0.4022328089999973,0.4198414720000026,0.4054873329999964
421,421,savaedra,35000,2,i,Yes,0.4229799149999849,0.5123279539999993,0.4518028710000124
422,422,savaedra,35000,4,i,Yes,1.4631460990000278,1.4168576511428579,1.4631460990000278
423,423,savaedra,35000,5,i,Yes,2.6594761040000208,2.076390308142863,2.490982109000015
424,424,savaedra,35000,7,i,Yes,3.9504579200000194,2.9933966324285715,3.0825691250000062
425,425,savaedra,35000,1,d,Yes,0.3833036359999937,0.4224941288571295,0.4049072369999749
426,426,savaedra,35000,2,d,Yes,0.4116506820000154,0.491010060714287,0.4546453959999894
427,427,savaedra,35000,4,d,Yes,1.312394143999995,1.2803274162857068,1.312394143999995
428,428,savaedra,35000,5,d,Yes,2.3099395890000096,1.8289289991428497,2.1484542050000077
429,429,savaedra,35000,7,d,Yes,3.4497327020000057,2.6556222078571508,2.7177673220000003
430,430,savaedra,35000,1,l,Yes,0.3884763010000256,0.4433995638571458,0.4123459489999845
431,431,savaedra,35000,2,l,Yes,0.3940705969999953,0.4333992914285706,0.4096239880000212
432,432,savaedra,35000,4,l,Yes,0.5569837919999827,0.6004009944285664,0.5569837919999827
433,433,savaedra,35000,5,l,Yes,0.7305003669999905,0.7082737512857104,0.7078371430000061
434,434,savaedra,35000,7,l,Yes,0.9011973449999572,0.8613747442857098,0.8790479899999895
435,435,savaedra,35000,1,i,No,0.9696392070000002,1.2876178195714314,1.102943504999999
436,436,savaedra,35000,2,i,No,1.549833362000015,1.3991469937142986,1.1737780440000165
437,437,savaedra,35000,4,i,No,1.564666780000039,1.4589868255714364,1.2439371769999923
438,438,savaedra,35000,5,i,No,1.5577755360000085,1.43326215171428,1.1754543229999967
439,439,savaedra,35000,7,i,No,1.559039748000032,1.4962867612857178,1.226543595999999
440,440,savaedra,35000,1,d,No,0.9717500309999992,1.2142586091428496,1.0005420479999998
441,441,savaedra,35000,2,d,No,1.5648214039999857,1.3365794704285747,1.1621159860000034
442,442,savaedra,35000,4,d,No,1.5600559979999955,1.394241384857141,1.175630167999998
443,443,savaedra,35000,5,d,No,1.562151240999981,1.3934614190000028,1.1785114990000238
444,444,savaedra,35000,7,d,No,1.545918744000005,1.3955472245714264,1.2584566780000015
445,445,savaedra,35000,1,l,No,0.969203202000017,1.1933287010000027,0.9926454219999812
446,446,savaedra,35000,2,l,No,1.5430353109999828,1.326110941857144,1.182117204000008
447,447,savaedra,35000,4,l,No,1.542229625999994,1.375615321428569,1.1861220050000156
448,448,savaedra,35000,5,l,No,1.552105150999978,1.3870824007142843,1.1802415390000078
449,449,savaedra,35000,7,l,No,1.5415319810000483,1.3823574504285818,1.1787221800000225
450,450,quixot,2500,1,i,Yes,0.0437834179999754,0.04691548528570623,0.0455435519999696
451,451,quixot,2500,2,i,Yes,0.0434425990000022,0.05709684085714527,0.0548465460000215
452,452,quixot,2500,4,i,Yes,0.1197147200000472,0.16203181699999905,0.1814783129999999
453,453,quixot,2500,5,i,Yes,0.2672445250000237,0.2360728418571448,0.2672445250000237
454,454,quixot,2500,7,i,Yes,0.3558449029999906,0.3285209667142882,0.3426818399999973
455,455,quixot,2500,1,d,Yes,0.0449865780000209,0.04928159657143576,0.0449865780000209
456,456,quixot,2500,2,d,Yes,0.0436795210000013,0.05656268042857154,0.0542635560000093
457,457,quixot,2500,4,d,Yes,0.1055714810000267,0.14543922485713828,0.1647422510000002
458,458,quixot,2500,5,d,Yes,0.2360933310000064,0.2068075802857216,0.2337970100000177
459,459,quixot,2500,7,d,Yes,0.3058405790000051,0.29795511571428845,0.3058405790000051
460,460,quixot,2500,1,l,Yes,0.0436870320000366,0.049144528142858544,0.0452049009999768
461,461,quixot,2500,2,l,Yes,0.0448012400000266,0.05049899814285539,0.0453123169999969
462,462,quixot,2500,4,l,Yes,0.0551787370000056,0.06666967071428963,0.0657183129999996
463,463,quixot,2500,5,l,Yes,0.0771212880000007,0.07583461399999906,0.0752121149999993
464,464,quixot,2500,7,l,Yes,0.0867200220000086,0.0884801364285814,0.0867200220000086
465,465,quixot,2500,1,i,No,0.1058217490000288,0.09780499328572279,0.1058217490000288
466,466,quixot,2500,2,i,No,0.1108133569999836,0.12324766771428787,0.1143539960000055
467,467,quixot,2500,4,i,No,0.1363979180000001,0.1564911132857109,0.1470974649999945
468,468,quixot,2500,5,i,No,0.1354040599999848,0.16575041271427887,0.1460404950000011
469,469,quixot,2500,7,i,No,0.135351925000009,0.16207079814285685,0.135351925000009
470,470,quixot,2500,1,d,No,0.0906251250000309,0.09535192114286073,0.0978587399999995
471,471,quixot,2500,2,d,No,0.1131328939999889,0.12861248514286527,0.1335843160000251
472,472,quixot,2500,4,d,No,0.1343307220000156,0.15708680542857395,0.1673525969999971
473,473,quixot,2500,5,d,No,0.1337797969999883,0.16163924185714312,0.1337797969999883
474,474,quixot,2500,7,d,No,0.1350942380000219,0.1621737037142877,0.1350942380000219
475,475,quixot,2500,1,l,No,0.0902047050000192,0.09597011199999954,0.1008199760000039
476,476,quixot,2500,2,l,No,0.1122174309999763,0.12687865699999565,0.1156363319999798
477,477,quixot,2500,4,l,No,0.1328647830000022,0.1552885855714284,0.1601828229999995
478,478,quixot,2500,5,l,No,0.1342685189999883,0.1656054675714216,0.1518098090000066
479,479,quixot,2500,7,l,No,0.1375011850000191,0.16741574542856982,0.1554182439999962
480,480,quixot,10000,1,i,Yes,0.1766190179999966,0.1892096510000019,0.1768892370000117
481,481,quixot,10000,2,i,Yes,0.178913945999966,0.23142021428570445,0.201196264999993
482,482,quixot,10000,4,i,Yes,0.5690313420000166,0.6166996132857223,0.7015106599999994
483,483,quixot,10000,5,i,Yes,1.090477046999979,0.9167993662857146,1.0645061250000083
484,484,quixot,10000,7,i,Yes,1.4109443039999974,1.3483657477142776,1.3871027180000013
485,485,quixot,10000,1,d,Yes,0.1698592049999661,0.18433537057142776,0.1779641630000128
486,486,quixot,10000,2,d,Yes,0.1709391659999823,0.21609823114285498,0.2012405269999959
487,487,quixot,10000,4,d,Yes,0.4752305659999933,0.5414615512857102,0.625845055000001
488,488,quixot,10000,5,d,Yes,0.9597562769999968,0.7995529664285778,0.9225533700000028
489,489,quixot,10000,7,d,Yes,1.226179677999994,1.1700539694285776,1.2095163469999974
490,490,quixot,10000,1,l,Yes,0.1689167570000336,0.17936852928571967,0.1776227980000158
491,491,quixot,10000,2,l,Yes,0.1715321749999816,0.18556996228570885,0.180710275999985
492,492,quixot,10000,4,l,Yes,0.237347676000013,0.24725076800000728,0.2607983089999948
493,493,quixot,10000,5,l,Yes,0.3483670570000186,0.28910366614285493,0.293897644999987
494,494,quixot,10000,7,l,Yes,0.3478008069999987,0.3453729591428595,0.3476149220000053
495,495,quixot,10000,1,i,No,0.3458653739999704,0.5059537211428579,0.4259489920000021
496,496,quixot,10000,2,i,No,0.5141210900000033,0.5828058890000057,0.488705147999994
497,497,quixot,10000,4,i,No,0.5192221170000266,0.6314793561428595,0.5192221170000266
498,498,quixot,10000,5,i,No,0.5322716739999578,0.6348939708571345,0.5322716739999578
499,499,quixot,10000,7,i,No,0.5297924039999771,0.6485954718571367,0.5297924039999771
500,500,quixot,10000,1,d,No,0.3574323679999907,0.5163948492857163,0.4264480390000074
501,501,quixot,10000,2,d,No,0.5176931789999912,0.580773602571435,0.4947436229999908
502,502,quixot,10000,4,d,No,0.5252478140000107,0.6307063001428642,0.5252478140000107
503,503,quixot,10000,5,d,No,0.5284797869999807,0.6239252342857081,0.5284797869999807
504,504,quixot,10000,7,d,No,0.5304936300000236,0.6380275868571503,0.5304936300000236
505,505,quixot,10000,1,l,No,0.3494540579999921,0.49554000957142363,0.425113897000017
506,506,quixot,10000,2,l,No,0.5232934840000212,0.5827349535714299,0.4919475749999975
507,507,quixot,10000,4,l,No,0.527122401999975,0.6346140048571384,0.527122401999975
508,508,quixot,10000,5,l,No,0.5271481899999912,0.6194372964285709,0.5271481899999912
509,509,quixot,10000,7,l,No,0.5321732229999725,0.6249117391428598,0.5321732229999725
510,510,quixot,35000,1,i,Yes,0.3944836599999917,0.4198414720000026,0.4054873329999964
511,511,quixot,35000,2,i,Yes,0.406314683000005,0.5123279539999993,0.4518028710000124
512,512,quixot,35000,4,i,Yes,1.342992659999993,1.4168576511428579,1.4631460990000278
513,513,quixot,35000,5,i,Yes,2.592936877,2.076390308142863,2.490982109000015
514,514,quixot,35000,7,i,Yes,3.234478469999999,2.9933966324285715,3.0825691250000062
515,515,quixot,35000,1,d,Yes,0.3962311309999791,0.4224941288571295,0.4049072369999749
516,516,quixot,35000,2,d,Yes,0.4080983310000192,0.491010060714287,0.4546453959999894
517,517,quixot,35000,4,d,Yes,1.2146968999999783,1.2803274162857068,1.312394143999995
518,518,quixot,35000,5,d,Yes,2.277570490999949,1.8289289991428497,2.1484542050000077
519,519,quixot,35000,7,d,Yes,2.800061112000037,2.6556222078571508,2.7177673220000003
520,520,quixot,35000,1,l,Yes,0.391870922999999,0.4433995638571458,0.4123459489999845
521,521,quixot,35000,2,l,Yes,0.3871989310000003,0.4333992914285706,0.4096239880000212
522,522,quixot,35000,4,l,Yes,0.5296534269999711,0.6004009944285664,0.5569837919999827
523,523,quixot,35000,5,l,Yes,0.7078371430000061,0.7082737512857104,0.7078371430000061
524,524,quixot,35000,7,l,Yes,0.7897100120000005,0.8613747442857098,0.8790479899999895
525,525,quixot,35000,1,i,No,1.184310889000017,1.2876178195714314,1.102943504999999
526,526,quixot,35000,2,i,No,1.1737780440000165,1.3991469937142986,1.1737780440000165
527,527,quixot,35000,4,i,No,1.1653662470000086,1.4589868255714364,1.2439371769999923
528,528,quixot,35000,5,i,No,1.1754543229999967,1.43326215171428,1.1754543229999967
529,529,quixot,35000,7,i,No,1.17433162399999,1.4962867612857178,1.226543595999999
530,530,quixot,35000,1,d,No,1.1829487370000038,1.2142586091428496,1.0005420479999998
531,531,quixot,35000,2,d,No,1.1880859149999878,1.3365794704285747,1.1621159860000034
532,532,quixot,35000,4,d,No,1.175630167999998,1.394241384857141,1.175630167999998
533,533,quixot,35000,5,d,No,1.1785114990000238,1.3934614190000028,1.1785114990000238
534,534,quixot,35000,7,d,No,1.188744230999987,1.3955472245714264,1.2584566780000015
535,535,quixot,35000,1,l,No,1.1846032430000264,1.1933287010000027,0.9926454219999812
536,536,quixot,35000,2,l,No,1.182117204000008,1.326110941857144,1.182117204000008
537,537,quixot,35000,4,l,No,1.1861220050000156,1.375615321428569,1.1861220050000156
538,538,quixot,35000,5,l,No,1.1802415390000078,1.3870824007142843,1.1802415390000078
539,539,quixot,35000,7,l,No,1.1787221800000225,1.3823574504285818,1.1787221800000225
540,540,s3afg4ew,2500,1,i,Yes,0.0455435519999696,0.04691548528570623,0.0455435519999696
541,541,s3afg4ew,2500,2,i,Yes,0.0450896250000028,0.05709684085714527,0.0548465460000215
542,542,s3afg4ew,2500,4,i,Yes,0.0587346769999612,0.16203181699999905,0.1814783129999999
543,543,s3afg4ew,2500,5,i,Yes,0.1651108909999834,0.2360728418571448,0.2672445250000237
544,544,s3afg4ew,2500,7,i,Yes,0.4590617380000026,0.3285209667142882,0.3426818399999973
545,545,s3afg4ew,2500,1,d,Yes,0.0446152460000348,0.04928159657143576,0.0449865780000209
546,546,s3afg4ew,2500,2,d,Yes,0.0444533020000221,0.05656268042857154,0.0542635560000093
547,547,s3afg4ew,2500,4,d,Yes,0.0569550429999594,0.14543922485713828,0.1647422510000002
548,548,s3afg4ew,2500,5,d,Yes,0.1462675390000072,0.2068075802857216,0.2337970100000177
549,549,s3afg4ew,2500,7,d,Yes,0.3974904089999995,0.29795511571428845,0.3058405790000051
550,550,s3afg4ew,2500,1,l,Yes,0.0452049009999768,0.049144528142858544,0.0452049009999768
551,551,s3afg4ew,2500,2,l,Yes,0.0449167729999544,0.05049899814285539,0.0453123169999969
552,552,s3afg4ew,2500,4,l,Yes,0.0471116370000004,0.06666967071428963,0.0657183129999996
553,553,s3afg4ew,2500,5,l,Yes,0.0638748920000011,0.07583461399999906,0.0752121149999993
554,554,s3afg4ew,2500,7,l,Yes,0.1028845900000305,0.0884801364285814,0.0867200220000086
555,555,s3afg4ew,2500,1,i,No,0.0685618070000373,0.09780499328572279,0.1058217490000288
556,556,s3afg4ew,2500,2,i,No,0.1136060740000175,0.12324766771428787,0.1143539960000055
557,557,s3afg4ew,2500,4,i,No,0.1783465469999896,0.1564911132857109,0.1470974649999945
558,558,s3afg4ew,2500,5,i,No,0.1809902809999926,0.16575041271427887,0.1460404950000011
559,559,s3afg4ew,2500,7,i,No,0.1796965469999918,0.16207079814285685,0.135351925000009
560,560,s3afg4ew,2500,1,d,No,0.0689297280000005,0.09535192114286073,0.0978587399999995
561,561,s3afg4ew,2500,2,d,No,0.112395604000028,0.12861248514286527,0.1335843160000251
562,562,s3afg4ew,2500,4,d,No,0.1787572549999936,0.15708680542857395,0.1673525969999971
563,563,s3afg4ew,2500,5,d,No,0.18198809200004,0.16163924185714312,0.1337797969999883
564,564,s3afg4ew,2500,7,d,No,0.1814167109999971,0.1621737037142877,0.1350942380000219
565,565,s3afg4ew,2500,1,l,No,0.0687026559999708,0.09597011199999954,0.1008199760000039
566,566,s3afg4ew,2500,2,l,No,0.1132725950000121,0.12687865699999565,0.1156363319999798
567,567,s3afg4ew,2500,4,l,No,0.1800871290000145,0.1552885855714284,0.1601828229999995
568,568,s3afg4ew,2500,5,l,No,0.1875517819999572,0.1656054675714216,0.1518098090000066
569,569,s3afg4ew,2500,7,l,No,0.1832163930000092,0.16741574542856982,0.1554182439999962
570,570,s3afg4ew,10000,1,i,Yes,0.1768892370000117,0.1892096510000019,0.1768892370000117
571,571,s3afg4ew,10000,2,i,Yes,0.1753679949999878,0.23142021428570445,0.201196264999993
572,572,s3afg4ew,10000,4,i,Yes,0.2197671040000273,0.6166996132857223,0.7015106599999994
573,573,s3afg4ew,10000,5,i,Yes,0.6270550570000069,0.9167993662857146,1.0645061250000083
574,574,s3afg4ew,10000,7,i,Yes,1.7996622309999566,1.3483657477142776,1.3871027180000013
575,575,s3afg4ew,10000,1,d,Yes,0.1779641630000128,0.18433537057142776,0.1779641630000128
576,576,s3afg4ew,10000,2,d,Yes,0.1757919710000237,0.21609823114285498,0.2012405269999959
577,577,s3afg4ew,10000,4,d,Yes,0.2108360969999694,0.5414615512857102,0.625845055000001
578,578,s3afg4ew,10000,5,d,Yes,0.5507246460000488,0.7995529664285778,0.9225533700000028
579,579,s3afg4ew,10000,7,d,Yes,1.534129546000031,1.1700539694285776,1.2095163469999974
580,580,s3afg4ew,10000,1,l,Yes,0.1776227980000158,0.17936852928571967,0.1776227980000158
581,581,s3afg4ew,10000,2,l,Yes,0.1741296129999909,0.18556996228570885,0.180710275999985
582,582,s3afg4ew,10000,4,l,Yes,0.1798852310000143,0.24725076800000728,0.2607983089999948
583,583,s3afg4ew,10000,5,l,Yes,0.2414344270000015,0.28910366614285493,0.293897644999987
584,584,s3afg4ew,10000,7,l,Yes,0.4022513460000141,0.3453729591428595,0.3476149220000053
585,585,s3afg4ew,10000,1,i,No,0.2618643150000252,0.5059537211428579,0.4259489920000021
586,586,s3afg4ew,10000,2,i,No,0.4334631770000214,0.5828058890000057,0.488705147999994
587,587,s3afg4ew,10000,4,i,No,0.6813527420000014,0.6314793561428595,0.5192221170000266
588,588,s3afg4ew,10000,5,i,No,0.6854060229999845,0.6348939708571345,0.5322716739999578
589,589,s3afg4ew,10000,7,i,No,0.7000280009999642,0.6485954718571367,0.5297924039999771
590,590,s3afg4ew,10000,1,d,No,0.2731755679999992,0.5163948492857163,0.4264480390000074
591,591,s3afg4ew,10000,2,d,No,0.4308244990000389,0.580773602571435,0.4947436229999908
592,592,s3afg4ew,10000,4,d,No,0.6870578340000293,0.6307063001428642,0.5252478140000107
593,593,s3afg4ew,10000,5,d,No,0.6894468069999675,0.6239252342857081,0.5284797869999807
594,594,s3afg4ew,10000,7,d,No,0.6878028739999991,0.6380275868571503,0.5304936300000236
595,595,s3afg4ew,10000,1,l,No,0.2603233219999765,0.49554000957142363,0.425113897000017
596,596,s3afg4ew,10000,2,l,No,0.4346722469999804,0.5827349535714299,0.4919475749999975
597,597,s3afg4ew,10000,4,l,No,0.6914842329999829,0.6346140048571384,0.527122401999975
598,598,s3afg4ew,10000,5,l,No,0.6965708079999899,0.6194372964285709,0.5271481899999912
599,599,s3afg4ew,10000,7,l,No,0.6983589840000377,0.6249117391428598,0.5321732229999725
600,600,s3afg4ew,35000,1,i,Yes,0.4054873329999964,0.4198414720000026,0.4054873329999964
601,601,s3afg4ew,35000,2,i,Yes,0.3976549500000033,0.5123279539999993,0.4518028710000124
602,602,s3afg4ew,35000,4,i,Yes,0.4972891680000089,1.4168576511428579,1.4631460990000278
603,603,s3afg4ew,35000,5,i,Yes,1.3822374490000016,2.076390308142863,2.490982109000015
604,604,s3afg4ew,35000,7,i,Yes,4.010674193,2.9933966324285715,3.0825691250000062
605,605,s3afg4ew,35000,1,d,Yes,0.4049072369999749,0.4224941288571295,0.4049072369999749
606,606,s3afg4ew,35000,2,d,Yes,0.4022543629999973,0.491010060714287,0.4546453959999894
607,607,s3afg4ew,35000,4,d,Yes,0.4938857199999802,1.2803274162857068,1.312394143999995
608,608,s3afg4ew,35000,5,d,Yes,1.2360724349999828,1.8289289991428497,2.1484542050000077
609,609,s3afg4ew,35000,7,d,Yes,3.5156295880000243,2.6556222078571508,2.7177673220000003
610,610,s3afg4ew,35000,1,l,Yes,0.4123459489999845,0.4433995638571458,0.4123459489999845
611,611,s3afg4ew,35000,2,l,Yes,0.4096239880000212,0.4333992914285706,0.4096239880000212
612,612,s3afg4ew,35000,4,l,Yes,0.4309164919999944,0.6004009944285664,0.5569837919999827
